order_id,customer_id,order_date,order_status,shipping_cost
3824,CUST376,2025-11-02,Cancelled,189.96
3825,CUST184,2025-11-23,Delivered,105.25
3826,CUST72,2025-09-17,Delivered,174.55
3827,CUST477,2025-11-06,Delivered,148.01
3828,CUST85,2025-06-24,Cancelled,119.61
3829,CUST853,2025-07-03,Cancelled,107.65
3830,CUST191,2025-08-26,Returned,97.05
3831,CUST359,2025-07-28,Cancelled,114.61
3832,CUST703,2026-04-19,Delivered,138.14
3833,CUST615,2025-12-09,Delivered,195.05
3834,CUST75,2025-12-14,Cancelled,104.12
3835,CUST712,2025-07-17,Cancelled,29.33
3836,CUST257,2025-12-28,Cancelled,47.13
3837,CUST348,2025-07-18,Cancelled,173.59
3838,CUST559,2025-08-22,Cancelled,199.23
3839,CUST266,2025-12-03,Cancelled,113.95
3840,CUST838,2026-03-27,Returned,185.26
3841,CUST736,2025-05-25,Returned,35.37
3842,CUST785,2025-11-13,Cancelled,179.62
3843,CUST91,2025-06-17,Delivered,76.88
3844,CUST713,2025-11-29,Cancelled,54.05
3845,CUST651,2026-04-28,Delivered,167.34
3846,CUST990,2026-05-10,Returned,195.87
3847,CUST193,2025-07-27,Returned,21.88
3848,CUST445,2026-04-04,Returned,192.81
3849,CUST215,2025-06-09,Delivered,72.84
3850,CUST119,2025-08-28,Returned,156.27
3851,CUST936,2025-12-13,Cancelled,163.52
3852,CUST358,2026-05-09,Cancelled,149.59
3853,CUST290,2025-11-08,Delivered,87.46
3854,CUST117,2025-10-23,Returned,188.69
3855,CUST889,2025-12-03,Cancelled,136.36
3856,CUST400,2025-08-28,Cancelled,71.95
3857,CUST764,2025-09-28,Cancelled,191.12
3858,CUST551,2025-11-10,Returned,68.5
3859,CUST662,2026-03-06,Returned,174.24
3860,CUST354,2025-09-05,Delivered,60.05
3861,CUST35,2026-02-25,Cancelled,31.04
3862,CUST765,2025-11-21,Returned,181.33
3863,CUST56,2025-06-05,Cancelled,137.48
3864,CUST230,2025-08-29,Returned,27.26
3865,CUST318,2025-07-29,Delivered,68.9
3866,CUST721,2025-08-07,Cancelled,65.88
3867,CUST669,2025-09-17,Returned,49.37
3868,CUST439,2025-05-21,Cancelled,120.96
3869,CUST632,2026-01-23,Cancelled,115.03
3870,CUST772,2025-08-12,Delivered,142.02
3871,CUST370,2025-10-06,Cancelled,119.44
3872,CUST668,2026-02-25,Delivered,97.11
3873,CUST890,2026-05-12,Cancelled,66.67
3874,CUST759,2026-04-21,Returned,108.05
3875,CUST534,2025-11-22,Delivered,191.49
3876,CUST860,2025-05-20,Returned,40.87
3877,CUST789,2025-11-06,Returned,89.18
3878,CUST812,2026-01-06,Cancelled,100.46
3879,CUST837,2025-11-23,Returned,196.46
3880,CUST843,2026-05-03,Cancelled,110.38
3881,CUST405,2025-11-09,Returned,44.58
3882,CUST419,2026-02-05,Returned,55.65
3883,CUST43,2025-12-07,Cancelled,45.43
3884,CUST776,2025-05-25,Cancelled,107.64
3885,CUST111,2025-10-14,Returned,95.56
3886,CUST467,2026-02-27,Delivered,36.34
3887,CUST861,2025-10-22,Returned,120.53
3888,CUST744,2026-05-04,Cancelled,32.72
3889,CUST723,2026-05-05,Delivered,176.44
3890,CUST329,2026-03-06,Cancelled,185.01
3891,CUST616,2026-01-21,Delivered,82.28
3892,CUST681,2025-06-09,Cancelled,61.77
3893,CUST660,2025-05-24,Cancelled,107.39
3894,CUST870,2025-12-22,Cancelled,117.08
3895,CUST717,2026-04-21,Returned,140.45
3896,CUST302,2025-11-04,Returned,59.53
3897,CUST924,2026-02-26,Returned,112.29
3898,CUST300,2026-03-13,Returned,27.24
3899,CUST6,2025-09-27,Returned,109.53
3900,CUST805,2026-02-23,Delivered,181.47
3901,CUST911,2025-10-10,Delivered,165.67
3902,CUST242,2025-12-10,Delivered,125.44
3903,CUST821,2026-04-28,Cancelled,39.88
3904,CUST293,2026-04-27,Cancelled,52.55
3905,CUST244,2026-03-05,Returned,158.25
3906,CUST908,2025-12-11,Returned,194.1
3907,CUST713,2025-10-05,Delivered,161.72
3908,CUST948,2025-10-14,Returned,25.93
3909,CUST987,2026-01-10,Returned,38.14
3910,CUST180,2025-12-10,Delivered,42.97
3911,CUST555,2026-05-01,Cancelled,165.59
3912,CUST939,2026-02-20,Cancelled,52.87
3913,CUST986,2026-01-23,Cancelled,151.62
3914,CUST849,2026-02-26,Cancelled,102.26
3915,CUST472,2025-07-19,Delivered,129.87
3916,CUST226,2025-05-23,Delivered,122.72
3917,CUST49,2025-08-21,Delivered,198.58
3918,CUST116,2025-08-28,Delivered,161.03
3919,CUST940,2025-11-10,Delivered,90.71
3920,CUST434,2026-04-12,Delivered,135.2
3921,CUST810,2025-07-05,Cancelled,155.2
3922,CUST175,2026-02-19,Delivered,111.71
3923,CUST321,2026-03-17,Delivered,170.4
3924,CUST802,2025-08-10,Returned,21.13
3925,CUST98,2025-08-19,Cancelled,78.18
3926,CUST463,2025-09-21,Returned,181.5
3927,CUST841,2025-06-13,Cancelled,79.41
3928,CUST847,2026-03-01,Delivered,43.94
3929,CUST549,2025-11-10,Returned,71.13
3930,CUST955,2025-05-25,Delivered,166.0
3931,CUST330,2026-03-12,Cancelled,47.54
3932,CUST531,2025-06-11,Cancelled,142.3
3933,CUST728,2025-05-19,Returned,77.7
3934,CUST83,2026-03-15,Returned,153.15
3935,CUST507,2025-09-06,Returned,33.6
3936,CUST691,2025-05-20,Delivered,67.23
3937,CUST93,2026-02-27,Delivered,49.08
3938,CUST858,2025-07-31,Cancelled,95.78
3939,CUST967,2025-09-17,Delivered,39.52
3940,CUST124,2026-02-13,Returned,183.58
3941,CUST688,2026-03-10,Returned,199.38
3942,CUST862,2026-05-10,Delivered,22.03
3943,CUST484,2026-05-07,Delivered,124.45
3944,CUST629,2026-04-04,Cancelled,72.41
3945,CUST735,2025-10-27,Returned,62.62
3946,CUST442,2026-04-15,Cancelled,86.48
3947,CUST414,2026-01-22,Returned,156.74
3948,CUST68,2025-10-31,Cancelled,48.45
3949,CUST636,2026-04-18,Returned,26.45
3950,CUST54,2026-01-23,Cancelled,88.13
3951,CUST106,2026-04-22,Returned,20.14
3952,CUST118,2026-01-23,Delivered,104.93
3953,CUST747,2025-08-15,Cancelled,189.99
3954,CUST559,2025-07-02,Returned,160.35
3955,CUST675,2026-01-21,Delivered,137.7
3956,CUST812,2026-02-07,Delivered,110.55
3957,CUST182,2026-02-09,Returned,29.83
3958,CUST117,2026-04-10,Cancelled,143.18
3959,CUST995,2025-07-10,Cancelled,90.96
3960,CUST802,2025-10-01,Delivered,86.53
3961,CUST994,2025-12-03,Delivered,197.8
3962,CUST411,2025-05-23,Delivered,43.93
3963,CUST184,2025-11-05,Returned,41.1
3964,CUST804,2026-04-01,Delivered,82.1
3965,CUST594,2025-10-30,Cancelled,158.85
3966,CUST773,2026-05-04,Cancelled,110.18
3967,CUST561,2026-03-16,Returned,121.15
3968,CUST848,2025-05-23,Returned,175.65
3969,CUST474,2025-08-07,Cancelled,160.93
3970,CUST223,2025-09-24,Cancelled,135.54
3971,CUST51,2026-05-15,Delivered,159.27
3972,CUST281,2025-09-11,Cancelled,23.43
3973,CUST75,2025-07-13,Returned,123.33
3974,CUST244,2025-08-14,Returned,98.82
3975,CUST92,2026-02-27,Returned,65.7
3976,CUST602,2026-03-09,Delivered,96.36
3977,CUST135,2025-11-06,Returned,69.89
3978,CUST435,2025-06-17,Returned,79.7
3979,CUST789,2025-09-18,Returned,48.62
3980,CUST557,2026-02-07,Returned,62.93
3981,CUST69,2025-06-05,Returned,84.62
3982,CUST887,2025-08-27,Cancelled,54.17
3983,CUST103,2026-04-06,Delivered,92.08
3984,CUST96,2026-05-09,Returned,46.19
3985,CUST474,2025-12-10,Delivered,97.12
3986,CUST414,2025-12-02,Delivered,122.63
3987,CUST727,2026-05-05,Cancelled,185.93
3988,CUST346,2025-06-22,Returned,131.27
3989,CUST17,2025-05-21,Cancelled,22.34
3990,CUST838,2026-05-08,Delivered,64.69
3991,CUST359,2025-10-16,Cancelled,112.33
3992,CUST388,2025-11-24,Returned,193.55
3993,CUST849,2025-10-30,Returned,147.09
3994,CUST56,2026-05-08,Returned,24.13
3995,CUST417,2025-11-04,Cancelled,35.69
3996,CUST135,2025-08-31,Cancelled,168.92
3997,CUST612,2025-05-27,Delivered,71.11
3998,CUST513,2026-04-05,Returned,37.77
3999,CUST388,2026-02-19,Cancelled,147.34
4000,CUST496,2025-08-08,Returned,168.16
4001,CUST582,2026-02-11,Delivered,177.24
4002,CUST942,2025-10-14,Delivered,82.87
4003,CUST348,2026-02-05,Delivered,182.39
4004,CUST863,2025-10-07,Cancelled,165.75
4005,CUST636,2025-07-13,Cancelled,74.75
4006,CUST451,2026-01-24,Delivered,40.57
4007,CUST570,2026-04-05,Returned,179.94
4008,CUST461,2025-08-08,Cancelled,198.01
4009,CUST628,2026-03-30,Delivered,172.93
4010,CUST704,2025-09-16,Delivered,91.47
4011,CUST589,2026-04-02,Delivered,106.69
4012,CUST653,2025-07-30,Returned,140.34
4013,CUST262,2025-12-26,Delivered,107.85
4014,CUST730,2025-06-04,Cancelled,79.46
4015,CUST434,2026-02-19,Cancelled,146.81
4016,CUST629,2025-06-19,Returned,94.08
4017,CUST790,2025-08-02,Returned,136.79
4018,CUST31,2025-06-22,Returned,108.42
4019,CUST550,2026-05-07,Cancelled,86.83
4020,CUST299,2025-07-08,Returned,112.61
4021,CUST131,2025-11-29,Delivered,68.52
4022,CUST465,2026-03-02,Returned,166.92
4023,CUST410,2025-11-20,Returned,116.38
4024,CUST752,2025-08-08,Delivered,192.79
4025,CUST878,2025-10-21,Delivered,153.99
4026,CUST462,2026-04-16,Returned,24.07
4027,CUST22,2026-04-28,Cancelled,192.04
4028,CUST507,2025-08-23,Returned,148.64
4029,CUST60,2025-07-07,Returned,96.31
4030,CUST369,2025-06-21,Returned,152.45
4031,CUST506,2026-02-07,Delivered,101.86
4032,CUST509,2025-08-26,Cancelled,174.2
4033,CUST157,2026-05-02,Cancelled,147.8
4034,CUST821,2026-03-10,Delivered,26.0
4035,CUST491,2026-03-11,Delivered,198.42
4036,CUST806,2025-09-19,Delivered,70.02
4037,CUST74,2025-12-15,Returned,157.36
4038,CUST413,2025-09-28,Delivered,90.09
4039,CUST623,2026-03-31,Returned,186.84
4040,CUST698,2025-05-21,Delivered,93.27
4041,CUST436,2026-02-03,Delivered,181.14
4042,CUST533,2025-07-21,Cancelled,102.11
4043,CUST282,2025-07-16,Cancelled,87.38
4044,CUST880,2025-07-06,Delivered,42.17
4045,CUST550,2026-04-02,Returned,163.92
4046,CUST724,2026-04-27,Cancelled,63.94
4047,CUST541,2026-01-10,Cancelled,178.0
4048,CUST897,2025-09-12,Cancelled,23.93
4049,CUST599,2026-04-27,Cancelled,42.46
4050,CUST936,2026-01-22,Delivered,50.72
4051,CUST268,2025-08-30,Cancelled,135.08
4052,CUST603,2026-05-13,Returned,69.96
4053,CUST411,2025-08-09,Cancelled,161.84
4054,CUST41,2025-07-18,Cancelled,137.16
4055,CUST537,2025-11-05,Returned,159.94
4056,CUST460,2026-03-17,Returned,31.84
4057,CUST973,2025-11-20,Returned,61.16
4058,CUST26,2025-09-19,Cancelled,60.95
4059,CUST259,2025-11-19,Returned,152.41
4060,CUST969,2026-02-02,Cancelled,161.64
4061,CUST2,2026-01-22,Returned,195.56
4062,CUST769,2026-03-18,Delivered,83.12
4063,CUST47,2026-03-20,Delivered,172.54
4064,CUST338,2025-09-27,Cancelled,33.81
4065,CUST715,2026-04-09,Returned,69.15
4066,CUST56,2026-01-23,Returned,63.93
4067,CUST361,2025-11-01,Delivered,114.31
4068,CUST345,2025-09-17,Returned,61.39
4069,CUST272,2026-04-03,Returned,161.73
4070,CUST514,2025-06-16,Cancelled,32.82
4071,CUST572,2025-07-20,Returned,72.62
4072,CUST408,2025-11-01,Cancelled,82.28
4073,CUST550,2025-08-26,Returned,112.02
4074,CUST221,2025-06-09,Returned,148.05
4075,CUST867,2026-02-04,Delivered,32.43
4076,CUST113,2025-12-17,Cancelled,23.92
4077,CUST817,2025-07-19,Cancelled,71.04
4078,CUST237,2025-12-03,Delivered,184.89
4079,CUST166,2025-12-23,Cancelled,199.4
4080,CUST767,2025-09-12,Cancelled,129.91
4081,CUST584,2026-02-08,Delivered,196.09
4082,CUST547,2026-02-07,Cancelled,164.31
4083,CUST768,2025-11-21,Cancelled,99.44
4084,CUST917,2026-04-15,Returned,42.81
4085,CUST657,2025-07-05,Delivered,159.0
4086,CUST527,2025-08-30,Cancelled,48.16
4087,CUST85,2025-06-19,Returned,116.76
4088,CUST810,2025-06-15,Returned,54.2
4089,CUST705,2025-07-17,Cancelled,39.19
4090,CUST896,2025-09-05,Returned,68.27
4091,CUST657,2025-08-17,Returned,26.2
4092,CUST408,2025-11-09,Returned,64.31
4093,CUST402,2025-08-14,Returned,137.86
4094,CUST985,2025-05-31,Returned,190.98
4095,CUST833,2026-02-25,Delivered,41.06
4096,CUST48,2026-04-09,Cancelled,96.8
4097,CUST471,2025-12-17,Returned,144.0
4098,CUST265,2025-08-23,Returned,86.63
4099,CUST885,2025-05-20,Cancelled,107.14
4100,CUST657,2025-10-10,Delivered,26.03
4101,CUST965,2026-03-25,Delivered,117.29
4102,CUST383,2026-04-02,Cancelled,144.51
4103,CUST12,2026-05-04,Delivered,179.13
4104,CUST963,2025-06-11,Cancelled,30.46
4105,CUST525,2025-06-25,Cancelled,27.55
4106,CUST324,2026-05-09,Delivered,185.38
4107,CUST154,2026-04-26,Returned,171.66
4108,CUST653,2026-05-11,Returned,60.83
4109,CUST569,2025-05-21,Cancelled,154.69
4110,CUST595,2025-06-09,Cancelled,194.93
4111,CUST179,2026-03-31,Cancelled,82.23
4112,CUST52,2025-06-22,Returned,130.18
4113,CUST293,2025-10-01,Cancelled,164.56
4114,CUST485,2025-10-11,Returned,125.75
4115,CUST666,2025-12-10,Returned,173.73
4116,CUST444,2025-10-28,Returned,134.17
4117,CUST37,2026-04-09,Returned,31.74
4118,CUST889,2025-10-24,Returned,151.89
4119,CUST625,2026-02-05,Returned,188.18
4120,CUST959,2025-12-22,Delivered,103.34
4121,CUST713,2025-08-07,Delivered,42.52
4122,CUST150,2026-05-13,Cancelled,175.52
4123,CUST431,2025-08-24,Returned,74.88
4124,CUST813,2025-08-17,Cancelled,179.42
4125,CUST470,2025-11-10,Cancelled,156.08
4126,CUST303,2026-03-14,Cancelled,134.83
4127,CUST341,2026-03-26,Delivered,81.59
4128,CUST914,2025-08-12,Cancelled,113.25
4129,CUST282,2025-05-20,Cancelled,136.93
4130,CUST318,2025-07-28,Cancelled,142.54
4131,CUST470,2025-10-18,Delivered,76.66
4132,CUST709,2026-01-29,Delivered,88.34
4133,CUST128,2025-06-15,Delivered,157.69
4134,CUST223,2026-02-06,Cancelled,185.38
4135,CUST198,2026-03-26,Delivered,79.59
4136,CUST285,2025-10-25,Cancelled,68.39
4137,CUST507,2025-10-06,Cancelled,32.65
4138,CUST191,2026-05-03,Returned,161.54
4139,CUST487,2025-06-03,Returned,67.74
4140,CUST882,2025-10-31,Delivered,101.98
4141,CUST389,2026-03-10,Returned,163.35
4142,CUST771,2025-05-30,Cancelled,57.51
4143,CUST486,2025-08-13,Delivered,136.22
4144,CUST827,2026-01-20,Cancelled,84.71
4145,CUST114,2025-10-02,Delivered,95.0
4146,CUST285,2025-12-01,Returned,86.27
4147,CUST884,2026-03-08,Cancelled,183.75
4148,CUST514,2025-10-20,Delivered,102.88
4149,CUST828,2025-08-31,Delivered,163.55
4150,CUST23,2025-06-27,Delivered,93.94
4151,CUST950,2026-02-26,Cancelled,182.12
4152,CUST157,2025-10-31,Returned,185.11
4153,CUST672,2025-07-09,Returned,77.03
4154,CUST902,2026-02-23,Cancelled,51.33
4155,CUST158,2025-05-20,Cancelled,72.7
4156,CUST721,2025-06-16,Returned,34.94
4157,CUST686,2025-06-14,Cancelled,60.02
4158,CUST683,2025-09-16,Delivered,24.76
4159,CUST299,2025-09-27,Delivered,112.85
4160,CUST752,2025-07-22,Delivered,41.76
4161,CUST819,2025-09-01,Cancelled,88.69
4162,CUST636,2026-05-11,Delivered,100.88
4163,CUST124,2026-05-13,Returned,116.37
4164,CUST392,2025-09-21,Delivered,24.74
4165,CUST347,2025-09-02,Delivered,87.19
4166,CUST654,2025-06-20,Cancelled,170.15
4167,CUST483,2025-07-10,Returned,108.53
4168,CUST921,2026-01-09,Cancelled,126.59
4169,CUST468,2026-02-28,Delivered,149.77
4170,CUST165,2025-07-22,Delivered,113.52
4171,CUST357,2025-09-17,Returned,186.18
4172,CUST631,2026-03-19,Delivered,198.38
4173,CUST670,2025-12-03,Delivered,40.58
4174,CUST701,2025-09-27,Delivered,70.85
4175,CUST860,2026-03-07,Returned,145.8
4176,CUST213,2025-12-26,Delivered,188.7
4177,CUST984,2025-05-20,Returned,57.65
4178,CUST339,2026-05-03,Delivered,174.67
4179,CUST831,2025-06-05,Returned,110.04
4180,CUST746,2025-06-16,Delivered,95.84
4181,CUST809,2025-06-03,Returned,181.42
4182,CUST31,2025-12-12,Delivered,91.52
4183,CUST850,2025-12-14,Returned,130.27
4184,CUST599,2025-06-27,Returned,26.18
4185,CUST803,2025-07-14,Delivered,82.82
4186,CUST411,2025-10-17,Returned,175.11
4187,CUST135,2025-09-04,Cancelled,133.95
4188,CUST701,2026-03-16,Delivered,26.9
4189,CUST788,2025-11-04,Cancelled,73.53
4190,CUST60,2026-04-21,Returned,65.41
4191,CUST489,2025-08-15,Delivered,74.18
4192,CUST655,2025-12-20,Returned,67.35
4193,CUST802,2025-06-26,Cancelled,38.97
4194,CUST727,2025-09-23,Delivered,163.29
4195,CUST986,2025-07-05,Delivered,108.46
4196,CUST56,2025-09-17,Delivered,137.51
4197,CUST1000,2026-01-08,Cancelled,20.39
4198,CUST379,2025-10-23,Delivered,88.59
4199,CUST408,2025-07-12,Cancelled,110.01
4200,CUST803,2025-10-12,Cancelled,78.48
4201,CUST667,2025-11-09,Returned,156.53
4202,CUST13,2025-11-03,Returned,87.39
4203,CUST550,2026-04-17,Cancelled,140.05
4204,CUST457,2025-07-13,Returned,61.38
4205,CUST215,2026-03-09,Returned,141.09
4206,CUST608,2025-07-03,Delivered,168.65
4207,CUST573,2025-12-09,Delivered,38.78
4208,CUST315,2026-04-14,Cancelled,149.02
4209,CUST418,2026-04-13,Returned,178.81
4210,CUST663,2026-01-14,Returned,73.26
4211,CUST728,2025-12-05,Returned,154.65
4212,CUST411,2025-10-31,Delivered,40.52
4213,CUST468,2025-10-31,Delivered,194.84
4214,CUST895,2025-09-03,Cancelled,165.79
4215,CUST903,2025-08-25,Delivered,90.32
4216,CUST425,2026-05-11,Cancelled,22.95
4217,CUST255,2025-07-24,Cancelled,198.6
4218,CUST816,2025-07-16,Returned,57.28
4219,CUST928,2025-07-12,Returned,48.58
4220,CUST701,2025-06-23,Returned,127.18
4221,CUST66,2025-10-25,Delivered,60.73
4222,CUST120,2025-07-04,Cancelled,61.67
4223,CUST744,2025-10-28,Cancelled,72.61
4224,CUST213,2025-07-19,Returned,191.18
4225,CUST30,2025-06-01,Delivered,197.85
4226,CUST775,2025-07-05,Returned,29.72
4227,CUST31,2025-12-20,Delivered,24.18
4228,CUST66,2025-12-04,Cancelled,66.62
4229,CUST670,2025-10-08,Cancelled,98.8
4230,CUST99,2025-07-16,Returned,169.12
4231,CUST85,2026-04-12,Delivered,41.82
4232,CUST803,2025-11-18,Delivered,155.48
4233,CUST450,2025-11-19,Cancelled,59.17
4234,CUST280,2025-12-17,Delivered,96.31
4235,CUST285,2026-04-19,Delivered,25.12
4236,CUST248,2025-07-04,Cancelled,28.8
4237,CUST902,2025-09-05,Returned,135.65
4238,CUST272,2025-05-19,Cancelled,75.46
4239,CUST169,2025-12-22,Delivered,92.6
4240,CUST289,2026-04-05,Returned,136.58
4241,CUST624,2026-02-20,Cancelled,194.83
4242,CUST611,2025-07-03,Returned,45.18
4243,CUST111,2025-05-21,Delivered,193.44
4244,CUST74,2025-08-01,Cancelled,194.87
4245,CUST680,2025-12-25,Delivered,30.98
4246,CUST596,2025-11-23,Cancelled,159.76
4247,CUST702,2025-09-15,Delivered,71.04
4248,CUST611,2026-02-02,Returned,122.56
4249,CUST979,2025-11-24,Cancelled,193.52
4250,CUST772,2025-08-05,Delivered,82.58
4251,CUST922,2025-10-05,Delivered,67.31
4252,CUST559,2025-09-13,Delivered,72.41
4253,CUST297,2025-12-29,Returned,131.77
4254,CUST708,2026-01-19,Returned,97.22
4255,CUST690,2026-03-20,Delivered,115.47
4256,CUST5,2026-02-20,Cancelled,64.67
4257,CUST457,2025-06-27,Delivered,153.28
4258,CUST79,2025-05-26,Returned,151.9
4259,CUST924,2025-07-16,Returned,86.84
4260,CUST599,2025-11-25,Cancelled,67.62
4261,CUST948,2025-08-26,Returned,25.32
4262,CUST667,2025-11-08,Returned,21.15
4263,CUST51,2025-05-20,Cancelled,176.2
4264,CUST195,2025-09-13,Cancelled,134.56
4265,CUST362,2026-04-05,Cancelled,60.43
4266,CUST118,2025-05-16,Delivered,135.34
4267,CUST991,2025-08-19,Cancelled,44.38
4268,CUST662,2026-03-10,Returned,103.81
4269,CUST536,2026-02-17,Delivered,131.64
4270,CUST405,2025-11-02,Returned,106.14
4271,CUST694,2025-09-10,Returned,122.0
4272,CUST170,2026-01-28,Returned,161.07
4273,CUST227,2025-05-19,Returned,20.97
4274,CUST661,2025-12-26,Returned,115.66
4275,CUST710,2026-02-21,Delivered,117.49
4276,CUST154,2026-04-01,Cancelled,163.53
4277,CUST257,2025-08-03,Returned,197.44
4278,CUST107,2026-01-22,Delivered,69.56
4279,CUST375,2025-11-30,Delivered,156.53
4280,CUST759,2025-11-29,Returned,150.85
4281,CUST111,2026-03-27,Delivered,148.11
4282,CUST724,2025-07-29,Delivered,79.02
4283,CUST366,2025-10-29,Delivered,64.55
4284,CUST254,2025-09-19,Returned,174.03
4285,CUST949,2026-03-24,Cancelled,174.37
4286,CUST854,2025-12-18,Delivered,111.57
4287,CUST310,2026-02-06,Returned,190.29
4288,CUST717,2025-08-21,Cancelled,38.05
4289,CUST676,2025-08-08,Delivered,184.07
4290,CUST820,2025-07-10,Cancelled,22.57
4291,CUST677,2026-03-24,Delivered,154.34
4292,CUST278,2025-05-25,Cancelled,78.79
4293,CUST573,2025-10-23,Delivered,27.49
4294,CUST439,2026-03-28,Returned,122.28
4295,CUST457,2026-05-07,Returned,54.26
4296,CUST913,2025-10-11,Cancelled,37.41
4297,CUST665,2025-09-28,Delivered,99.97
4298,CUST703,2026-01-02,Returned,155.36
4299,CUST956,2025-09-12,Returned,50.24
4300,CUST763,2025-06-18,Delivered,25.61
4301,CUST937,2025-06-29,Delivered,160.22
4302,CUST298,2026-01-08,Delivered,31.38
4303,CUST409,2025-11-18,Cancelled,173.89
4304,CUST847,2025-09-11,Cancelled,42.27
4305,CUST205,2026-01-23,Delivered,29.61
4306,CUST28,2025-12-27,Delivered,106.22
4307,CUST562,2025-06-08,Delivered,155.87
4308,CUST677,2025-07-19,Returned,182.94
4309,CUST720,2025-06-25,Returned,178.75
4310,CUST887,2025-06-09,Returned,53.09
4311,CUST411,2025-06-29,Cancelled,101.85
4312,CUST578,2026-04-28,Cancelled,143.08
4313,CUST389,2025-06-28,Cancelled,24.6
4314,CUST914,2025-07-25,Delivered,178.28
4315,CUST476,2025-11-09,Delivered,27.89
4316,CUST168,2025-09-19,Delivered,45.69
4317,CUST258,2026-05-13,Cancelled,40.85
4318,CUST119,2026-05-07,Cancelled,125.01
4319,CUST295,2026-02-25,Delivered,123.3
4320,CUST917,2026-01-16,Cancelled,123.04
4321,CUST623,2025-10-08,Delivered,195.19
4322,CUST6,2025-08-28,Returned,158.06
4323,CUST478,2025-07-09,Returned,90.7
4324,CUST726,2026-02-24,Delivered,198.57
4325,CUST204,2025-11-01,Delivered,160.48
4326,CUST273,2025-09-27,Cancelled,99.46
4327,CUST720,2026-03-22,Cancelled,97.13
4328,CUST284,2025-11-27,Delivered,179.76
4329,CUST757,2026-02-27,Returned,119.81
4330,CUST651,2026-03-17,Cancelled,174.37
4331,CUST989,2026-04-06,Cancelled,101.86
4332,CUST582,2025-05-23,Cancelled,83.3
4333,CUST405,2025-07-10,Delivered,165.2
4334,CUST710,2026-02-12,Returned,52.35
4335,CUST445,2025-07-14,Returned,176.05
4336,CUST446,2026-02-02,Cancelled,183.06
4337,CUST920,2025-05-26,Returned,184.67
4338,CUST326,2026-05-07,Returned,155.6
4339,CUST435,2025-05-18,Delivered,42.5
4340,CUST393,2026-05-11,Cancelled,174.18
4341,CUST762,2025-05-27,Cancelled,57.42
4342,CUST488,2025-10-14,Cancelled,167.56
4343,CUST602,2025-12-28,Delivered,73.73
4344,CUST243,2025-06-20,Delivered,40.69
4345,CUST133,2026-04-03,Cancelled,135.95
4346,CUST525,2025-06-22,Returned,50.34
4347,CUST709,2025-12-02,Returned,90.81
4348,CUST331,2026-02-19,Delivered,131.63
4349,CUST9,2025-07-07,Delivered,170.77
4350,CUST1000,2026-02-05,Delivered,77.71
4351,CUST766,2025-12-12,Cancelled,125.02
4352,CUST25,2026-02-08,Returned,27.49
4353,CUST889,2025-12-02,Delivered,27.76
4354,CUST144,2026-04-26,Cancelled,49.92
4355,CUST932,2026-01-11,Returned,34.07
4356,CUST880,2026-03-06,Cancelled,85.81
4357,CUST907,2026-01-25,Cancelled,65.34
4358,CUST828,2025-06-24,Cancelled,124.77
4359,CUST476,2025-05-17,Returned,101.89
4360,CUST895,2026-04-12,Delivered,177.25
4361,CUST938,2026-02-16,Delivered,23.26
4362,CUST628,2025-12-12,Delivered,171.46
4363,CUST611,2026-03-09,Delivered,44.96
4364,CUST286,2026-01-02,Delivered,67.58
4365,CUST645,2025-11-22,Delivered,53.01
4366,CUST552,2026-04-21,Delivered,153.69
4367,CUST171,2025-10-28,Delivered,121.52
4368,CUST615,2025-07-07,Returned,172.32
4369,CUST411,2025-10-17,Cancelled,55.87
4370,CUST22,2026-04-27,Delivered,32.78
4371,CUST615,2025-07-26,Returned,181.09
4372,CUST610,2026-01-28,Returned,67.49
4373,CUST314,2026-03-23,Delivered,63.7
4374,CUST94,2026-05-14,Returned,160.43
4375,CUST354,2025-09-03,Returned,31.86
4376,CUST836,2026-04-29,Returned,167.28
4377,CUST985,2026-04-12,Returned,135.07
4378,CUST514,2026-05-06,Cancelled,140.74
4379,CUST261,2026-05-15,Cancelled,185.22
4380,CUST109,2026-02-26,Cancelled,22.53
4381,CUST548,2025-12-11,Delivered,30.15
4382,CUST569,2025-11-02,Returned,84.96
4383,CUST710,2025-05-25,Delivered,77.47
4384,CUST890,2025-06-27,Cancelled,115.7
4385,CUST287,2026-03-05,Returned,84.78
4386,CUST780,2025-10-19,Cancelled,133.17
4387,CUST398,2026-02-28,Cancelled,67.6
4388,CUST265,2025-07-13,Cancelled,92.0
4389,CUST969,2025-09-18,Returned,166.69
4390,CUST294,2026-01-28,Cancelled,77.78
4391,CUST104,2025-10-29,Cancelled,67.87
4392,CUST206,2026-02-17,Delivered,170.46
4393,CUST112,2026-04-11,Delivered,41.29
4394,CUST9,2025-08-26,Returned,142.83
4395,CUST997,2025-11-06,Returned,68.92
4396,CUST793,2026-01-31,Delivered,83.8
4397,CUST19,2026-03-09,Cancelled,33.64
4398,CUST481,2025-09-07,Returned,148.78
4399,CUST340,2026-05-02,Delivered,179.66
4400,CUST910,2025-10-18,Delivered,36.6
4401,CUST82,2026-01-04,Cancelled,36.49
4402,CUST357,2025-12-31,Delivered,27.78
4403,CUST430,2026-04-10,Cancelled,136.17
4404,CUST340,2025-11-19,Cancelled,171.04
4405,CUST902,2025-07-17,Cancelled,172.06
