order_id,payment_method,payment_amount
3586,COD,0.0
3587,COD,6286.674999999999
3588,UPI,11887.715
3589,UPI,1998.17
3590,COD,16394.46
3591,Card,6105.41
3592,Card,6559.79
3593,UPI,32575.78
3594,Net Banking,8662.994999999999
3595,UPI,23843.8
3596,COD,24726.29
3597,COD,0.0
3598,Net Banking,8382.125
3599,Card,9730.74
3600,Net Banking,0.0
3601,Net Banking,6191.025
3602,Card,6447.76
3603,COD,6116.68
3604,COD,7565.61
3605,Card,0.0
3606,Net Banking,8161.72
3607,COD,37120.92
3608,UPI,8483.945
3609,UPI,0.0
3610,COD,3919.465
3611,COD,6397.57
3612,UPI,21162.85
3613,Net Banking,8275.63
3614,COD,0.0
3615,UPI,6771.1
3616,COD,3153.62
3617,Card,0.0
3618,Net Banking,5426.155
3619,Card,8969.915
3620,Net Banking,4588.4
3621,COD,8063.83
3622,Card,0.0
3623,UPI,3542.52
3624,Net Banking,3328.75
3625,Card,12456.21
3626,Card,0.0
3627,Net Banking,9824.99
3628,Net Banking,12421.56
3629,Net Banking,8304.07
3630,Net Banking,4003.29
3631,Card,0.0
3632,Net Banking,14601.994999999999
3633,UPI,8674.865
3634,UPI,0.0
3635,Net Banking,0.0
3636,UPI,0.0
3637,UPI,3154.305
3638,UPI,0.0
3639,Card,9806.539999999999
3640,Net Banking,0.0
3641,COD,11290.92
3642,UPI,3469.3199999999997
3643,Card,0.0
3644,COD,5894.805
3645,COD,10527.835
3646,Net Banking,9982.95
3647,Net Banking,0.0
3648,UPI,7025.864999999999
3649,COD,4637.83
3650,COD,0.0
3651,Card,0.0
3652,Card,8542.345
3653,Net Banking,4967.76
3654,Card,867.98
3655,Card,1653.65
3656,UPI,0.0
3657,Card,0.0
3658,UPI,15419.27
3659,UPI,24754.350000000002
3660,Card,14381.49
3661,Card,0.0
3662,Net Banking,19776.22
3663,Net Banking,7821.62
3664,Net Banking,2777.045
3665,COD,21310.11
3666,Net Banking,0.0
3667,UPI,7651.33
3668,UPI,23302.59
3669,Net Banking,0.0
3670,Net Banking,10120.03
3671,Card,5144.95
3672,UPI,2844.0499999999997
3673,Card,0.0
3674,Card,24020.899999999998
3675,Card,0.0
3676,Card,2747.34
3677,COD,654.315
3678,UPI,0.0
3679,Card,4809.64
3680,Card,3044.025
3681,COD,3949.4
3682,Card,16812.36
3683,Net Banking,0.0
3684,COD,0.0
3685,COD,17681.91
3686,Card,18473.75
3687,COD,0.0
3688,COD,4096.950000000001
3689,UPI,0.0
3690,COD,6195.92
3691,UPI,0.0
3692,COD,4162.42
3693,Net Banking,0.0
3694,Card,18575.440000000002
3695,Card,0.0
3696,COD,6090.385
3697,Card,2880.63
3698,COD,0.0
3699,UPI,5912.26
3700,COD,5278.86
3701,Net Banking,4951.49
3702,UPI,0.0
3703,COD,8485.990000000002
3704,Card,30082.67
3705,UPI,0.0
3706,COD,12741.66
3707,UPI,15867.88
3708,Net Banking,20393.65
3709,UPI,0.0
3710,COD,18943.86
3711,COD,14426.375
3712,COD,3243.94
3713,COD,5623.02
3714,COD,9647.345
3715,COD,24348.09
3716,COD,0.0
3717,COD,0.0
3718,COD,0.0
3719,Net Banking,14317.915
3720,Card,3729.46
3721,Net Banking,17311.34
3722,UPI,14430.83
3723,Net Banking,21100.95
3724,Card,21432.35
3725,Card,0.0
3726,COD,0.0
3727,UPI,3064.46
3728,Card,12270.665
3729,Net Banking,5875.915000000001
3730,UPI,8743.555
3731,Card,27569.0
3732,UPI,27095.35
3733,Card,8965.835
3734,UPI,21404.61
3735,Card,0.0
3736,Card,0.0
3737,Net Banking,1712.5
3738,Card,0.0
3739,Net Banking,2164.765
3740,UPI,0.0
3741,COD,6687.445
3742,COD,11606.880000000001
3743,Card,16833.28
3744,Card,9973.035
3745,UPI,4029.85
3746,Net Banking,5580.714999999999
3747,Card,2010.3999999999999
3748,Card,10305.605
3749,COD,0.0
3750,UPI,4827.5650000000005
3751,Card,24819.53
3752,Net Banking,15056.050000000001
3753,UPI,7113.22
3754,UPI,0.0
3755,Net Banking,13097.895
3756,Card,1902.78
3757,Card,5839.955
3758,Card,0.0
3759,UPI,4123.49
3760,UPI,0.0
3761,COD,0.0
3762,Card,12918.61
3763,Net Banking,0.0
3764,UPI,18203.44
3765,Card,0.0
3766,COD,0.0
3767,Net Banking,0.0
3768,UPI,13706.735
3769,Card,11386.42
3770,UPI,0.0
3771,COD,0.0
3772,Card,8648.75
3773,COD,0.0
3774,Net Banking,1836.01
3775,Net Banking,2583.9300000000003
3776,Net Banking,6537.795
3777,UPI,5360.29
3778,UPI,3577.835
3779,Card,0.0
3780,Card,5227.54
3781,Net Banking,12725.74
3782,Net Banking,5235.98
3783,UPI,0.0
3784,Net Banking,0.0
3785,COD,0.0
3786,Net Banking,0.0
3787,Card,0.0
3788,COD,1768.6
3789,COD,33432.76
3790,COD,21695.77
3791,COD,0.0
3792,COD,11442.58
3793,UPI,0.0
3794,Card,9295.130000000001
3795,UPI,21502.78
3796,Net Banking,0.0
3797,UPI,2307.78
3798,COD,0.0
3799,Card,0.0
3800,Card,0.0
3801,Net Banking,9086.05
3802,COD,8422.14
3803,Card,0.0
3804,Card,0.0
3805,Card,0.0
3806,Card,9016.26
3807,UPI,9516.36
3808,Net Banking,0.0
3809,Net Banking,0.0
3810,UPI,0.0
3811,Net Banking,5103.76
3812,Card,0.0
3813,Card,13591.98
3814,Card,7184.485000000001
3815,COD,17488.48
3816,UPI,0.0
3817,UPI,14391.8
3818,Card,41140.4
3819,Net Banking,3123.385
3820,UPI,12234.96
3821,Net Banking,16191.37
3822,COD,0.0
3823,Card,11798.755000000001
3824,Card,0.0
3825,COD,5899.05
3826,Net Banking,8820.210000000001
3827,Card,12734.29
3828,Net Banking,0.0
3829,Card,0.0
3830,Net Banking,10174.255000000001
3831,Card,0.0
3832,COD,4786.82
3833,COD,7955.98
3834,UPI,0.0
3835,COD,0.0
3836,Card,0.0
3837,Net Banking,0.0
3838,COD,0.0
3839,UPI,0.0
3840,Card,13845.509999999998
3841,Card,10722.855
3842,COD,0.0
3843,UPI,20872.06
3844,UPI,0.0
3845,COD,10668.5
3846,COD,13994.140000000001
3847,UPI,2242.09
3848,Card,11272.02
3849,UPI,33327.270000000004
3850,Card,5657.1449999999995
3851,Net Banking,0.0
3852,Card,0.0
3853,COD,4094.76
3854,COD,8889.465
3855,Net Banking,0.0
3856,Net Banking,0.0
3857,Card,0.0
3858,Card,3890.5699999999997
3859,UPI,832.13
3860,Net Banking,23229.06
3861,COD,0.0
3862,Card,6954.014999999999
3863,Card,0.0
3864,Card,4099.235
3865,UPI,4866.96
3866,COD,0.0
3867,UPI,15978.305
3868,Card,0.0
3869,UPI,0.0
3870,COD,24675.82
3871,Net Banking,0.0
3872,Net Banking,24740.15
3873,Net Banking,0.0
3874,Card,13557.11
3875,UPI,19108.98
3876,Card,10751.56
3877,Card,11360.779999999999
3878,COD,0.0
3879,Net Banking,8304.23
3880,Net Banking,0.0
3881,UPI,13112.165
3882,Card,6062.425
3883,Card,0.0
3884,UPI,0.0
3885,Card,3266.7
3886,UPI,25823.58
3887,Net Banking,10210.685000000001
3888,Card,0.0
3889,Net Banking,269.58
3890,UPI,0.0
3891,Net Banking,11808.570000000002
3892,COD,0.0
3893,Card,0.0
3894,Net Banking,0.0
3895,COD,17253.565
3896,Net Banking,1674.61
3897,Card,16054.83
3898,UPI,6204.05
3899,UPI,1064.22
3900,COD,8029.71
3901,Card,18223.53
3902,Card,3225.63
3903,UPI,0.0
3904,COD,0.0
3905,UPI,12109.7
3906,COD,7996.91
3907,Net Banking,364.9
3908,COD,1099.485
3909,COD,6777.285
3910,COD,10306.59
3911,Net Banking,0.0
3912,COD,0.0
3913,Card,0.0
3914,COD,0.0
3915,UPI,19061.84
3916,COD,13433.07
3917,Card,22932.989999999998
3918,UPI,18470.11
3919,UPI,2225.23
3920,Card,10160.93
3921,UPI,0.0
3922,COD,6621.7
3923,UPI,16223.67
3924,COD,6614.23
3925,COD,0.0
3926,Net Banking,4572.925
3927,UPI,0.0
3928,UPI,15871.050000000001
3929,COD,9372.085
3930,UPI,17057.1
3931,Net Banking,0.0
3932,UPI,0.0
3933,UPI,2085.335
3934,Net Banking,3405.44
3935,UPI,3609.745
3936,Net Banking,3687.96
3937,UPI,9210.45
3938,Card,0.0
3939,UPI,16469.72
3940,UPI,1196.905
3941,UPI,13148.279999999999
3942,Card,26465.22
3943,COD,9813.03
3944,UPI,0.0
3945,Card,1388.965
3946,Net Banking,0.0
3947,Net Banking,884.3
3948,Net Banking,0.0
3949,Net Banking,1778.3
3950,Card,0.0
3951,COD,5840.3550000000005
3952,COD,11492.16
3953,COD,0.0
3954,COD,9661.835000000001
3955,COD,6349.22
3956,Card,13789.61
3957,Card,8717.615000000002
3958,COD,0.0
3959,COD,0.0
3960,UPI,17562.61
3961,Net Banking,7788.53
3962,COD,3732.91
3963,Card,13166.165
3964,COD,9850.36
3965,COD,0.0
3966,Card,0.0
3967,COD,10416.855
3968,UPI,1712.935
3969,COD,0.0
3970,UPI,0.0
3971,Net Banking,3194.15
3972,COD,0.0
3973,COD,3021.48
3974,Net Banking,493.09
3975,UPI,11884.105
3976,Net Banking,2148.21
3977,Net Banking,1431.595
3978,UPI,9051.310000000001
3979,UPI,8786.79
3980,COD,9061.26
3981,Net Banking,7943.825
3982,Card,0.0
3983,UPI,14203.83
3984,Card,10178.414999999999
3985,COD,193.35
3986,COD,28069.93
3987,UPI,0.0
3988,Net Banking,1294.545
3989,UPI,0.0
3990,Card,3503.75
3991,COD,0.0
3992,COD,3153.375
3993,COD,11060.145
3994,Net Banking,7967.3550000000005
3995,UPI,0.0
3996,Net Banking,0.0
3997,COD,18360.22
3998,Card,3855.545
3999,Card,0.0
4000,Net Banking,5481.88
4001,Card,8480.43
4002,UPI,494.75
4003,COD,15443.59
4004,Card,0.0
4005,Card,0.0
4006,Card,13640.630000000001
4007,COD,6401.345
4008,Card,0.0
4009,Net Banking,6473.34
4010,Card,21602.55
4011,UPI,14311.8
4012,COD,3018.975
4013,UPI,21163.96
4014,COD,0.0
4015,COD,0.0
4016,COD,1171.365
4017,Card,5931.345
4018,COD,4958.28
4019,Card,0.0
4020,COD,5182.175
4021,UPI,21591.43
4022,Net Banking,8886.49
4023,UPI,2131.685
4024,Net Banking,16337.14
4025,UPI,11110.44
4026,COD,7667.955
4027,Net Banking,0.0
4028,Net Banking,7411.200000000001
4029,Net Banking,10318.82
4030,UPI,1334.645
4031,Card,5639.18
4032,Net Banking,0.0
4033,Net Banking,0.0
4034,Card,29260.829999999998
4035,Card,23515.32
4036,COD,35621.27
4037,Card,3540.7
4038,Net Banking,33660.22
4039,COD,1039.315
4040,Card,18022.68
4041,COD,15822.96
4042,COD,0.0
4043,Net Banking,0.0
4044,Net Banking,13010.089999999998
4045,COD,7468.275
4046,Card,0.0
4047,Net Banking,0.0
4048,UPI,0.0
4049,UPI,0.0
4050,Net Banking,10421.33
4051,Net Banking,0.0
4052,COD,2463.81
4053,UPI,0.0
4054,COD,0.0
4055,COD,872.705
4056,Net Banking,4399.895
4057,UPI,7447.3
4058,UPI,0.0
4059,COD,10314.65
4060,Net Banking,0.0
4061,Card,2149.12
4062,Net Banking,27608.75
4063,COD,4763.95
4064,UPI,0.0
4065,UPI,2356.095
4066,Net Banking,646.45
4067,Net Banking,24870.98
4068,UPI,9940.56
4069,Card,688.4449999999999
4070,COD,0.0
4071,COD,4007.65
4072,COD,0.0
4073,COD,6413.605
4074,UPI,7240.105
4075,COD,18981.010000000002
4076,UPI,0.0
4077,Net Banking,0.0
4078,Card,7084.39
4079,Net Banking,0.0
4080,UPI,0.0
4081,COD,26220.579999999998
4082,UPI,0.0
4083,Card,0.0
4084,UPI,7373.15
4085,Net Banking,29637.05
4086,UPI,0.0
4087,UPI,2224.7799999999997
4088,Net Banking,4955.17
4089,COD,0.0
4090,Card,12125.245
4091,COD,1643.625
4092,Card,15222.35
4093,COD,7412.72
4094,UPI,7305.5
4095,UPI,7586.68
4096,Card,0.0
4097,COD,11594.835
4098,UPI,10528.99
4099,UPI,0.0
4100,Net Banking,21579.96
4101,COD,11794.35
4102,Net Banking,0.0
4103,Card,6289.12
4104,Net Banking,0.0
4105,Card,0.0
4106,UPI,22278.64
4107,UPI,4628.665
4108,COD,1873.94
4109,UPI,0.0
4110,Card,0.0
4111,Net Banking,0.0
4112,Card,9692.35
4113,Net Banking,0.0
4114,UPI,16294.720000000001
4115,Net Banking,7779.5199999999995
4116,Net Banking,5889.69
4117,Card,4022.63
4118,Net Banking,2533.62
4119,Net Banking,4633.65
4120,Net Banking,22117.0
4121,UPI,7032.02
4122,Card,0.0
4123,UPI,11636.585
4124,UPI,0.0
4125,Card,0.0
4126,COD,0.0
4127,Card,9592.410000000002
4128,COD,0.0
4129,Card,0.0
4130,Card,0.0
4131,Card,24543.399999999998
4132,UPI,20538.27
4133,Card,19261.6
4134,Net Banking,0.0
4135,Card,7382.91
4136,COD,0.0
4137,Card,0.0
4138,COD,7033.915
4139,Net Banking,850.355
4140,COD,6713.5
4141,Net Banking,7252.435
4142,Net Banking,0.0
4143,Net Banking,16040.46
4144,Net Banking,0.0
4145,UPI,5119.85
4146,COD,6052.955
4147,Net Banking,0.0
4148,Card,17840.78
4149,Card,3100.61
4150,Card,39001.490000000005
4151,Card,0.0
4152,COD,6959.764999999999
4153,Net Banking,10759.244999999999
4154,Net Banking,0.0
4155,Card,0.0
4156,COD,8363.119999999999
4157,Net Banking,0.0
4158,COD,7709.73
4159,Card,11362.35
4160,UPI,161.58
4161,UPI,0.0
4162,Net Banking,12621.47
4163,COD,874.3050000000001
4164,Card,16922.98
4165,Net Banking,19716.17
4166,UPI,0.0
4167,UPI,7655.535
4168,UPI,0.0
4169,Net Banking,13365.14
4170,COD,4748.84
4171,Net Banking,5709.459999999999
4172,Card,12994.66
4173,Card,6013.98
4174,UPI,13165.83
4175,COD,16274.650000000001
4176,Net Banking,41447.03
4177,COD,3789.685
4178,Card,13339.689999999999
4179,Net Banking,6951.62
4180,COD,19072.34
4181,Card,2344.01
4182,Card,1564.14
4183,Net Banking,12201.765
4184,COD,4092.48
4185,Card,5850.18
4186,COD,10988.955
4187,COD,0.0
4188,COD,18195.26
4189,UPI,0.0
4190,Net Banking,12282.225
4191,Net Banking,4595.24
4192,Net Banking,707.015
4193,COD,0.0
4194,COD,26155.329999999998
4195,Net Banking,19565.8
4196,Card,8883.0
4197,Card,0.0
4198,Net Banking,2825.25
4199,Net Banking,0.0
4200,Net Banking,0.0
4201,UPI,1537.79
4202,Net Banking,4095.88
4203,COD,0.0
4204,Net Banking,5723.86
4205,Net Banking,10554.205
4206,COD,11418.64
4207,UPI,19166.71
4208,Card,0.0
4209,Card,8992.55
4210,Card,3957.8950000000004
4211,Net Banking,2376.175
4212,Card,4420.32
4213,Net Banking,18972.510000000002
4214,UPI,0.0
4215,Net Banking,278.16
4216,UPI,0.0
4217,UPI,0.0
4218,Net Banking,6875.110000000001
4219,Card,3519.57
4220,COD,6430.765
4221,Net Banking,11408.75
4222,UPI,0.0
4223,COD,0.0
4224,Net Banking,7673.82
4225,Net Banking,11170.69
4226,Net Banking,2004.075
4227,Card,7166.32
4228,UPI,0.0
4229,UPI,0.0
4230,Card,3612.14
4231,Net Banking,7296.219999999999
4232,COD,9571.06
4233,COD,0.0
4234,COD,22226.79
4235,Net Banking,10091.31
4236,COD,0.0
4237,COD,9325.885
4238,Net Banking,0.0
4239,UPI,26263.86
4240,Net Banking,3904.1299999999997
4241,UPI,0.0
4242,Card,9156.655
4243,Net Banking,5388.62
4244,COD,0.0
4245,Net Banking,7834.2
4246,COD,0.0
4247,UPI,11215.79
4248,UPI,1329.895
4249,COD,0.0
4250,Card,19725.760000000002
4251,UPI,16982.41
4252,COD,13634.05
4253,Card,15036.865
4254,COD,9702.565
4255,Net Banking,31194.72
4256,COD,0.0
4257,UPI,25401.53
4258,COD,4369.05
4259,COD,1414.025
4260,Net Banking,0.0
4261,Net Banking,15836.755
4262,Net Banking,12493.935000000001
4263,UPI,0.0
4264,UPI,0.0
4265,UPI,0.0
4266,UPI,7614.79
4267,Net Banking,0.0
4268,UPI,1226.165
4269,COD,27661.6
4270,COD,1864.045
4271,Card,1775.3650000000002
4272,Card,9792.39
4273,Net Banking,13412.015
4274,Card,3424.645
4275,COD,10217.15
4276,Net Banking,0.0
4277,Net Banking,10215.955
4278,Card,32677.53
4279,Net Banking,10425.94
4280,Net Banking,5879.195
4281,COD,1382.33
4282,COD,21884.89
4283,COD,30246.0
4284,UPI,13252.130000000001
4285,Net Banking,0.0
4286,COD,14697.77
4287,Net Banking,2287.575
4288,Card,0.0
4289,Card,3974.21
4290,Card,0.0
4291,Net Banking,20694.550000000003
4292,UPI,0.0
4293,UPI,2903.07
4294,Net Banking,12858.960000000001
4295,UPI,1129.585
4296,Net Banking,0.0
4297,COD,6117.25
4298,UPI,11168.005
4299,UPI,1825.825
4300,Net Banking,3686.21
4301,COD,637.78
4302,Card,25332.56
4303,COD,0.0
4304,UPI,0.0
4305,UPI,9025.16
4306,Net Banking,25164.0
4307,COD,16754.91
4308,UPI,923.615
4309,Net Banking,4412.28
4310,UPI,6911.49
4311,COD,0.0
4312,Card,0.0
4313,Net Banking,0.0
4314,COD,11825.39
4315,Net Banking,16613.63
4316,UPI,9058.22
4317,UPI,0.0
4318,COD,0.0
4319,Card,6699.46
4320,Net Banking,0.0
4321,Card,5170.4
4322,Net Banking,3592.92
4323,Card,10351.164999999999
4324,COD,13752.630000000001
4325,COD,3571.26
4326,UPI,0.0
4327,Net Banking,0.0
4328,UPI,33060.45
4329,Net Banking,7618.535
4330,COD,0.0
4331,Net Banking,0.0
4332,COD,0.0
4333,Card,1500.93
4334,COD,5374.110000000001
4335,Net Banking,1417.03
4336,UPI,0.0
4337,Net Banking,1184.865
4338,Card,870.45
4339,Card,21683.08
4340,Card,0.0
4341,UPI,0.0
4342,COD,0.0
4343,Card,23703.13
4344,Card,13699.24
4345,COD,0.0
4346,UPI,6088.799999999999
4347,Card,3677.55
4348,Card,7223.469999999999
4349,Net Banking,26890.78
4350,UPI,19143.190000000002
4351,Net Banking,0.0
4352,UPI,11701.885
4353,Net Banking,22932.510000000002
4354,Net Banking,0.0
4355,Card,3521.38
4356,Net Banking,0.0
4357,Card,0.0
4358,Card,0.0
4359,Net Banking,2959.835
4360,Card,16844.08
4361,Card,18642.260000000002
4362,Net Banking,20989.68
4363,Card,10186.35
4364,COD,17330.57
4365,UPI,21998.440000000002
4366,Net Banking,19584.8
4367,COD,25863.51
4368,Card,2356.71
4369,Net Banking,0.0
4370,UPI,10836.05
4371,Card,8072.33
4372,UPI,12220.51
4373,Net Banking,7621.16
4374,Card,5766.12
4375,Net Banking,835.08
4376,UPI,3556.235
4377,Net Banking,6640.62
4378,COD,0.0
4379,Card,0.0
4380,Net Banking,0.0
4381,COD,3238.42
4382,UPI,6485.54
4383,Net Banking,12028.28
4384,UPI,0.0
4385,Card,7339.205
4386,Net Banking,0.0
4387,Card,0.0
4388,Card,0.0
4389,Card,11084.515
4390,UPI,0.0
4391,UPI,0.0
4392,COD,10992.44
4393,COD,18740.78
4394,Card,8588.73
4395,Net Banking,3729.56
4396,UPI,28877.050000000003
4397,Net Banking,0.0
4398,COD,12164.0
4399,UPI,23538.05
4400,Card,2157.78
4401,Card,0.0
4402,UPI,30128.93
4403,Net Banking,0.0
4404,UPI,0.0
4405,Net Banking,0.0
4406,Net Banking,0.0
4407,Net Banking,2798.3450000000003
4408,Card,15550.76
4409,COD,0.0
4410,Net Banking,27041.6
4411,Net Banking,0.0
4412,UPI,30157.239999999998
4413,UPI,0.0
4414,Net Banking,0.0
4415,Net Banking,6041.6849999999995
4416,Net Banking,10533.11
4417,Net Banking,0.0
4418,COD,894.4
4419,COD,9207.28
4420,COD,5718.435
4421,UPI,3967.56
4422,Card,0.0
4423,Net Banking,1490.33
4424,Net Banking,0.0
4425,Card,9909.63
4426,Card,5046.025
4427,COD,8813.88
4428,COD,30522.27
4429,Card,6828.375
4430,COD,1106.82
4431,COD,8002.389999999999
4432,UPI,7677.115
4433,COD,7616.849999999999
4434,Card,8982.675
4435,COD,0.0
4436,Card,12013.17
4437,UPI,7932.210000000001
4438,UPI,6320.345
4439,UPI,9883.895
4440,UPI,5597.58
4441,Card,0.0
4442,Card,0.0
4443,Net Banking,0.0
4444,UPI,18367.17
4445,Card,0.0
4446,Net Banking,7839.905000000001
4447,Card,1216.28
4448,UPI,18781.52
4449,Card,6773.66
4450,UPI,0.0
4451,Card,13728.65
4452,COD,5265.16
4453,Net Banking,8153.514999999999
4454,UPI,0.0
4455,Net Banking,0.0
4456,COD,7715.985
4457,Card,5942.615
4458,UPI,0.0
4459,Card,0.0
4460,Card,14050.09
4461,UPI,9013.785
4462,Net Banking,0.0
4463,Card,956.15
4464,Net Banking,0.0
4465,UPI,14969.830000000002
4466,Card,12907.475
4467,Net Banking,0.0
4468,COD,5910.64
4469,UPI,0.0
4470,UPI,6755.41
4471,COD,0.0
4472,Card,0.0
4473,UPI,0.0
4474,Net Banking,12170.804999999998
4475,Card,0.0
4476,Card,5436.879999999999
4477,Net Banking,5096.2300000000005
4478,Card,17558.98
4479,Net Banking,0.0
4480,Card,14741.225
4481,Card,0.0
4482,Net Banking,0.0
4483,Net Banking,3205.465
4484,UPI,11861.67
4485,Net Banking,0.0
4486,COD,1002.285
4487,UPI,3397.58
4488,Card,0.0
4489,COD,1741.93
4490,COD,4970.965
4491,COD,3219.35
4492,Card,0.0
4493,Net Banking,0.0
4494,Net Banking,4421.435
4495,Card,0.0
4496,Card,0.0
4497,Card,26818.09
4498,Net Banking,4670.265
4499,Net Banking,0.0
4500,Net Banking,5759.855
4501,UPI,10365.535
4502,Net Banking,10477.380000000001
4503,COD,12355.335
4504,UPI,8299.289999999999
4505,Card,9831.27
4506,Card,35849.28
4507,Card,1970.11
4508,Net Banking,13872.045
4509,COD,0.0
4510,UPI,1411.68
4511,Net Banking,3063.7299999999996
4512,Net Banking,0.0
4513,UPI,17055.58
4514,COD,0.0
4515,Card,7500.75
4516,COD,0.0
4517,UPI,0.0
4518,Card,12438.869999999999
4519,COD,8132.860000000001
4520,Card,0.0
4521,COD,7085.42
4522,Card,8307.84
4523,Net Banking,4491.27
4524,Card,0.0
4525,Net Banking,10897.86
4526,COD,0.0
4527,UPI,0.0
4528,UPI,2658.25
4529,UPI,2506.51
4530,COD,363.93
4531,UPI,22919.449999999997
4532,UPI,9688.03
4533,COD,0.0
4534,COD,4207.16
4535,UPI,17319.54
4536,Card,8686.965
4537,Card,8780.535
4538,Net Banking,9955.45
4539,Card,23655.775
4540,COD,7368.84
4541,Card,0.0
4542,COD,0.0
4543,COD,0.0
4544,UPI,26121.57
4545,Net Banking,14856.255
4546,Net Banking,10198.65
4547,Net Banking,0.0
4548,UPI,0.0
4549,UPI,1188.765
4550,Net Banking,35356.83
4551,Net Banking,0.0
4552,Card,4502.85
4553,COD,0.0
4554,COD,22746.170000000002
4555,Card,11693.58
4556,UPI,0.0
4557,UPI,0.0
4558,Net Banking,0.0
4559,Net Banking,3900.65
4560,Net Banking,286.43
4561,UPI,23904.84
4562,UPI,1950.845
4563,Net Banking,3672.645
4564,COD,12477.08
4565,Card,2107.8900000000003
4566,UPI,0.0
4567,Card,0.0
4568,COD,0.0
4569,Net Banking,26781.09
4570,UPI,14151.73
4571,UPI,0.0
4572,UPI,3251.4100000000003
4573,Net Banking,25484.14
4574,Net Banking,0.0
4575,COD,4974.685
4576,UPI,14065.1
4577,Card,21170.96
4578,COD,6229.995
4579,COD,0.0
4580,UPI,0.0
4581,UPI,4557.844999999999
4582,Net Banking,0.0
4583,Card,0.0
4584,Card,1157.47
4585,COD,0.0
4586,Net Banking,0.0
4587,COD,0.0
4588,Net Banking,10164.515
4589,Net Banking,6419.7699999999995
4590,UPI,0.0
4591,Net Banking,0.0
4592,UPI,4172.31
4593,COD,6393.525
4594,Net Banking,5817.16
4595,COD,23400.08
4596,COD,10472.87
4597,UPI,0.0
4598,COD,5650.719999999999
4599,Net Banking,21474.11
4600,COD,6903.3
4601,Net Banking,8076.0650000000005
4602,Net Banking,0.0
4603,COD,6327.629999999999
4604,UPI,0.0
4605,Card,0.0
4606,UPI,740.8449999999999
4607,UPI,18094.25
4608,COD,397.425
4609,UPI,0.0
4610,COD,2544.8
4611,Net Banking,0.0
4612,Net Banking,2261.18
4613,Card,17690.79
4614,Net Banking,0.0
4615,COD,12666.69
4616,Card,0.0
4617,UPI,2716.5699999999997
4618,UPI,0.0
4619,UPI,9671.17
4620,Card,1641.1
4621,Card,6418.74
4622,Card,1637.63
4623,UPI,0.0
4624,UPI,1128.265
4625,UPI,0.0
4626,Card,3952.33
4627,COD,0.0
4628,UPI,0.0
4629,Net Banking,3022.86
4630,COD,2313.64
4631,Card,16249.69
4632,Card,10771.77
4633,Card,2877.06
4634,COD,16544.395
4635,Card,9558.85
4636,UPI,2436.3
4637,Net Banking,19693.690000000002
4638,COD,0.0
4639,UPI,3498.99
4640,COD,28714.5
4641,Card,39118.89
4642,Net Banking,0.0
4643,Net Banking,0.0
4644,Net Banking,6796.14
4645,COD,0.0
4646,Net Banking,0.0
4647,COD,27775.62
4648,Net Banking,10959.76
4649,COD,32675.0
4650,Net Banking,0.0
4651,UPI,4723.64
4652,Net Banking,9125.09
4653,Card,8272.73
4654,UPI,3516.01
4655,UPI,0.0
4656,Card,0.0
4657,Net Banking,6891.87
4658,Card,541.89
4659,COD,13237.285
4660,UPI,6387.8150000000005
4661,Card,23006.79
4662,UPI,6855.275000000001
4663,UPI,6613.41
4664,Card,0.0
4665,Net Banking,11289.92
4666,UPI,21769.050000000003
4667,UPI,3146.275
4668,UPI,11971.18
4669,COD,0.0
4670,Net Banking,11419.73
4671,COD,4954.75
4672,COD,9014.41
4673,UPI,7352.200000000001
4674,Net Banking,8859.91
4675,COD,0.0
4676,Net Banking,6375.639999999999
4677,Net Banking,3983.695
4678,UPI,0.0
4679,Net Banking,2724.78
4680,COD,21869.86
4681,COD,0.0
4682,Net Banking,7179.335
4683,COD,0.0
4684,COD,6992.61
4685,COD,16411.370000000003
4686,COD,5998.295
4687,UPI,7462.1
4688,Card,4796.335
4689,Card,0.0
4690,Net Banking,0.0
4691,UPI,0.0
4692,Net Banking,6844.15
4693,Net Banking,0.0
4694,COD,0.0
4695,UPI,16376.14
4696,Net Banking,23956.28
4697,UPI,18218.37
4698,UPI,0.0
4699,COD,12147.32
4700,UPI,7803.629999999999
4701,UPI,19243.5
4702,Card,17439.63
4703,UPI,0.0
4704,Card,19576.7
4705,UPI,5585.56
4706,UPI,7533.9
4707,COD,7959.24
4708,COD,9416.885
4709,UPI,18825.769999999997
4710,UPI,11145.965
4711,Net Banking,7052.34
4712,Net Banking,1682.775
4713,UPI,16158.91
4714,Net Banking,26228.34
4715,Net Banking,14429.09
4716,UPI,0.0
4717,UPI,4359.7699999999995
4718,COD,0.0
4719,Card,0.0
4720,UPI,0.0
4721,Card,0.0
4722,COD,0.0
4723,COD,0.0
4724,COD,0.0
4725,Net Banking,0.0
4726,COD,2176.7
4727,COD,30400.440000000002
4728,UPI,4846.07
4729,Card,9344.34
4730,Card,3754.0600000000004
4731,Net Banking,0.0
4732,Card,1222.67
4733,COD,0.0
4734,Card,0.0
4735,COD,6116.09
4736,UPI,8794.51
4737,Card,18551.260000000002
4738,Net Banking,2369.195
4739,COD,4566.035
4740,UPI,31154.91
4741,UPI,31085.809999999998
4742,Net Banking,1839.22
4743,COD,905.04
4744,COD,6750.635
4745,UPI,0.0
4746,UPI,6158.43
4747,Card,15084.2
4748,Net Banking,15547.83
4749,UPI,29557.45
